dialogue_id,target,intra_dialogue_id,question,answer,candidates,candidates_scores,p_distribuition
1,fawn,1,Is the item you have selected a mammal?,Yes.,"[{'deer', 'zebra', 'fawn', 'sheep'}, {'deer', 'zebra', 'fawn', 'sheep'}, {'deer', 'zebra', 'fawn', 'sheep'}, {'deer', 'sheep', 'fawn'}, {'deer', 'zebra', 'fawn', 'sheep'}]","{'deer': 1.3333333333333333, 'zebra': 1.0, 'fawn': 1.3333333333333333, 'sheep': 1.3333333333333333}","{'deer': 0.2667, 'zebra': 0.2, 'fawn': 0.2667, 'sheep': 0.2667}"
1,fawn,2,Is the item you have selected a herbivore?,Yes.,"[{'deer', 'zebra', 'fawn', 'sheep'}, {'deer', 'zebra', 'fawn', 'sheep'}, {'deer', 'zebra', 'fawn', 'sheep'}, {'deer', 'sheep', 'zebra', 'fawn'}, {'deer', 'zebra', 'fawn', 'sheep'}]","{'deer': 1.25, 'zebra': 1.25, 'fawn': 1.25, 'sheep': 1.25}","{'deer': 0.25, 'zebra': 0.25, 'fawn': 0.25, 'sheep': 0.25}"
1,fawn,3,Is the item you have selected a deer?,Yes! That's correct.,"[{'deer'}, {'deer', 'sheep', 'zebra', 'fawn'}, {'deer', 'sheep', 'zebra', 'fawn'}, {'deer'}, {'deer'}]","{'deer': 3.5, 'sheep': 0.5, 'zebra': 0.5, 'fawn': 0.5}","{'deer': 0.7, 'sheep': 0.1, 'zebra': 0.1, 'fawn': 0.1}"
2,zebra,0,Is your item a bird?,No.,"[{'walrus', 'bear', 'zebra', 'otter'}, {'walrus', 'bear', 'zebra', 'otter'}, {'walrus', 'bear', 'zebra', 'otter'}, {'walrus', 'bear', 'zebra', 'otter'}, {'walrus', 'bear', 'zebra', 'otter'}]","{'walrus': 1.25, 'bear': 1.25, 'zebra': 1.25, 'otter': 1.25}","{'walrus': 0.25, 'bear': 0.25, 'zebra': 0.25, 'otter': 0.25}"
2,zebra,1,Is your item a mammal?,Yes.,"[{'bear', 'zebra', 'otter'}, {'bear', 'zebra', 'otter'}, {'bear', 'zebra', 'otter'}, {'bear', 'zebra', 'otter'}, {'bear', 'zebra', 'otter'}]","{'bear': 1.6666666666666665, 'zebra': 1.6666666666666665, 'otter': 1.6666666666666665}","{'bear': 0.3333, 'zebra': 0.3333, 'otter': 0.3333}"
2,zebra,2,Is your item a marine mammal?,No.,"[{'finch', 'otter', 'walrus', 'bear', 'zebra'}, {'bear', 'zebra'}, {'otter', 'walrus', 'bear', 'zebra'}, {'bear', 'zebra'}, {'bear'}]","{'finch': 0.2, 'otter': 0.45, 'walrus': 0.45, 'bear': 2.45, 'zebra': 1.45}","{'finch': 0.04, 'otter': 0.09, 'walrus': 0.09, 'bear': 0.49, 'zebra': 0.29}"
2,zebra,3,Is your item a bear?,No.,"[{'walrus', 'bear', 'zebra', 'otter'}, {'zebra'}, {'otter', 'zebra'}, {'walrus', 'bear', 'zebra', 'otter'}, {'otter', 'zebra'}]","{'walrus': 0.5, 'bear': 0.5, 'zebra': 2.5, 'otter': 1.5}","{'walrus': 0.1, 'bear': 0.1, 'zebra': 0.5, 'otter': 0.3}"
2,zebra,4,Is your item an otter?,No.,"[{'walrus', 'bear', 'zebra', 'otter'}, {'walrus', 'bear', 'zebra', 'otter'}, {'walrus', 'bear', 'zebra', 'otter'}, {'walrus', 'bear', 'zebra', 'none', 'otter'}, {'zebra'}]","{'walrus': 0.95, 'bear': 0.95, 'zebra': 1.95, 'otter': 0.95, 'none': 0.2}","{'walrus': 0.19, 'bear': 0.19, 'zebra': 0.39, 'otter': 0.19, 'none': 0.04}"
2,zebra,5,Is your item a zebra?,Yes! That's correct.,"[{'walrus', 'bear', 'zebra', 'otter'}, {'zebra'}, {'otter', 'walrus', 'bear', 'zebra'}, {'zebra'}, {'walrus', 'bear', 'zebra', 'otter'}]","{'walrus': 0.75, 'bear': 0.75, 'zebra': 2.75, 'otter': 0.75}","{'walrus': 0.15, 'bear': 0.15, 'zebra': 0.55, 'otter': 0.15}"
3,rooster,0,Is the item you have in mind an animal?,Yes.,"[{'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}]","{'deer': 0.625, 'peacock': 0.625, 'rooster': 0.625, 'turkey': 0.625, 'platypus': 0.625, 'budgie': 0.625, 'beaver': 0.625, 'pig': 0.625}","{'deer': 0.125, 'peacock': 0.125, 'rooster': 0.125, 'turkey': 0.125, 'platypus': 0.125, 'budgie': 0.125, 'beaver': 0.125, 'pig': 0.125}"
3,rooster,1,Is the animal you are thinking of a bird?,Yes.,"[{'rooster', 'peacock', 'budgie', 'turkey'}, {'rooster', 'peacock', 'budgie', 'turkey'}, {'rooster', 'peacock', 'budgie', 'turkey'}, {'rooster', 'peacock', 'budgie', 'turkey'}, {'rooster', 'peacock', 'budgie', 'turkey'}]","{'rooster': 1.25, 'peacock': 1.25, 'budgie': 1.25, 'turkey': 1.25}","{'rooster': 0.25, 'peacock': 0.25, 'budgie': 0.25, 'turkey': 0.25}"
3,rooster,2,Is the bird you have in mind a peacock?,No.,"[{'rooster', 'budgie', 'turkey'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'rooster', 'budgie', 'turkey'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'rooster', 'budgie', 'turkey'}]","{'rooster': 1.25, 'budgie': 1.25, 'turkey': 1.25, 'deer': 0.25, 'peacock': 0.25, 'platypus': 0.25, 'beaver': 0.25, 'pig': 0.25}","{'rooster': 0.25, 'budgie': 0.25, 'turkey': 0.25, 'deer': 0.05, 'peacock': 0.05, 'platypus': 0.05, 'beaver': 0.05, 'pig': 0.05}"
3,rooster,3,Is the bird you have in mind a turkey?,No.,"[{'rooster', 'budgie'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'rooster', 'budgie'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}]","{'rooster': 1.375, 'budgie': 1.375, 'deer': 0.375, 'peacock': 0.375, 'turkey': 0.375, 'platypus': 0.375, 'beaver': 0.375, 'pig': 0.375}","{'rooster': 0.275, 'budgie': 0.275, 'deer': 0.075, 'peacock': 0.075, 'turkey': 0.075, 'platypus': 0.075, 'beaver': 0.075, 'pig': 0.075}"
3,rooster,4,Is the bird you have in mind a budgie?,No.,"[{'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'rooster'}, {'rooster'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}]","{'deer': 0.375, 'peacock': 0.375, 'rooster': 2.375, 'turkey': 0.375, 'platypus': 0.375, 'budgie': 0.375, 'beaver': 0.375, 'pig': 0.375}","{'deer': 0.075, 'peacock': 0.075, 'rooster': 0.475, 'turkey': 0.075, 'platypus': 0.075, 'budgie': 0.075, 'beaver': 0.075, 'pig': 0.075}"
3,rooster,5,Is the bird you have in mind a rooster?,Yes! That's correct.,"[{'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}, {'rooster'}, {'rooster'}, {'deer', 'peacock', 'rooster', 'turkey', 'platypus', 'budgie', 'beaver', 'pig'}]","{'deer': 0.375, 'peacock': 0.375, 'rooster': 2.375, 'turkey': 0.375, 'platypus': 0.375, 'budgie': 0.375, 'beaver': 0.375, 'pig': 0.375}","{'deer': 0.075, 'peacock': 0.075, 'rooster': 0.475, 'turkey': 0.075, 'platypus': 0.075, 'budgie': 0.075, 'beaver': 0.075, 'pig': 0.075}"
4,owl,0,Is the item you are thinking of a bird?,Yes.,"[{'eagle', 'pigeon', 'owl', 'falcon'}, {'eagle', 'pigeon', 'owl', 'falcon'}, {'eagle', 'pigeon', 'owl', 'falcon'}, {'eagle', 'pigeon', 'owl', 'falcon'}, {'eagle', 'pigeon', 'owl', 'falcon'}]","{'eagle': 1.25, 'pigeon': 1.25, 'owl': 1.25, 'falcon': 1.25}","{'eagle': 0.25, 'pigeon': 0.25, 'owl': 0.25, 'falcon': 0.25}"
4,owl,1,Is the item you are thinking of an eagle?,No.,"[{'pigeon', 'owl', 'falcon'}, {'pigeon', 'owl', 'falcon'}, {'pigeon', 'owl', 'falcon'}, {'pigeon', 'owl', 'falcon'}, {'pigeon', 'owl', 'falcon'}]","{'pigeon': 1.6666666666666665, 'owl': 1.6666666666666665, 'falcon': 1.6666666666666665}","{'pigeon': 0.3333, 'owl': 0.3333, 'falcon': 0.3333}"
4,owl,2,Is the item you are thinking of a falcon?,No.,"[{'pigeon', 'owl'}, {'pigeon', 'owl'}, {'pigeon', 'owl'}, {'pigeon', 'owl'}, {'pigeon', 'owl'}]","{'pigeon': 2.5, 'owl': 2.5}","{'pigeon': 0.5, 'owl': 0.5}"
4,owl,3,Is the item you are thinking of a pigeon?,No.,"[{'owl'}, {'eagle', 'pigeon', 'owl', 'falcon'}, {'owl'}, {'owl'}, {'owl'}]","{'owl': 4.25, 'eagle': 0.25, 'pigeon': 0.25, 'falcon': 0.25}","{'owl': 0.85, 'eagle': 0.05, 'pigeon': 0.05, 'falcon': 0.05}"
4,owl,4,Is the item you are thinking of an owl?,Yes! That's correct.,"[{'owl'}, {'owl'}, {'eagle', 'pigeon', 'owl', 'falcon'}, {'owl'}, {'owl'}]","{'owl': 4.25, 'eagle': 0.25, 'pigeon': 0.25, 'falcon': 0.25}","{'owl': 0.85, 'eagle': 0.05, 'pigeon': 0.05, 'falcon': 0.05}"
5,falcon,0,Is the item you have in mind a bird?,Yes.,"[{'peacock', 'owl', 'falcon', 'parakeet'}, {'peacock', 'owl', 'falcon', 'parakeet'}, {'peacock', 'owl', 'falcon', 'parakeet'}, {'peacock', 'owl', 'falcon', 'parakeet'}, {'peacock', 'owl', 'falcon', 'parakeet'}]","{'peacock': 1.25, 'owl': 1.25, 'falcon': 1.25, 'parakeet': 1.25}","{'peacock': 0.25, 'owl': 0.25, 'falcon': 0.25, 'parakeet': 0.25}"
5,falcon,1,Is the item you have in mind an owl?,No.,"[{'peacock', 'falcon', 'parakeet'}, {'peacock', 'falcon', 'parakeet'}, {'peacock', 'falcon', 'parakeet'}, {'peacock', 'falcon', 'parakeet'}, {'peacock', 'falcon', 'parakeet'}]","{'peacock': 1.6666666666666665, 'falcon': 1.6666666666666665, 'parakeet': 1.6666666666666665}","{'peacock': 0.3333, 'falcon': 0.3333, 'parakeet': 0.3333}"
5,falcon,2,Is the item you have in mind a falcon?,Yes! That's correct.,"[{'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}]",{'falcon': 5.0},{'falcon': 1.0}
6,hamster,0,Is the item an animal?,Yes.,"[{'zebra', 'bear', 'hamster', 'chipmunk'}, {'zebra', 'bear', 'hamster', 'chipmunk'}, {'zebra', 'bear', 'hamster', 'chipmunk'}, {'zebra', 'bear', 'hamster', 'chipmunk'}, {'zebra', 'bear', 'hamster', 'chipmunk'}]","{'zebra': 1.25, 'bear': 1.25, 'hamster': 1.25, 'chipmunk': 1.25}","{'zebra': 0.25, 'bear': 0.25, 'hamster': 0.25, 'chipmunk': 0.25}"
6,hamster,1,Is the animal a bear?,No.,"[{'hamster', 'zebra', 'chipmunk'}, {'hamster', 'zebra', 'chipmunk'}, {'hamster', 'zebra', 'chipmunk'}, {'hamster', 'zebra', 'chipmunk'}, {'hamster', 'zebra', 'chipmunk'}]","{'hamster': 1.6666666666666665, 'zebra': 1.6666666666666665, 'chipmunk': 1.6666666666666665}","{'hamster': 0.3333, 'zebra': 0.3333, 'chipmunk': 0.3333}"
6,hamster,2,Is the animal a chipmunk?,No.,"[{'hamster', 'zebra'}, {'hamster', 'zebra'}, {'hamster', 'zebra'}, {'hamster', 'zebra'}, {'hamster', 'zebra'}]","{'hamster': 2.5, 'zebra': 2.5}","{'hamster': 0.5, 'zebra': 0.5}"
6,hamster,3,Is the animal a hamster?,Yes! That's correct.,"[{'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}]",{'hamster': 5.0},{'hamster': 1.0}
7,dolphin,0,Is the item you have in mind an animal?,Yes.,"[{'dolphin', 'beaver', 'ox', 'cougar'}, {'dolphin', 'beaver', 'ox', 'cougar'}, {'dolphin', 'beaver', 'ox', 'cougar'}, {'dolphin', 'beaver', 'ox', 'cougar'}, {'dolphin', 'beaver', 'ox', 'cougar'}]","{'dolphin': 1.25, 'beaver': 1.25, 'ox': 1.25, 'cougar': 1.25}","{'dolphin': 0.25, 'beaver': 0.25, 'ox': 0.25, 'cougar': 0.25}"
7,dolphin,1,Is the animal you are thinking of a mammal?,Yes.,"[{'dolphin', 'beaver', 'ox', 'cougar'}, {'dolphin', 'beaver', 'ox', 'cougar'}, {'dolphin', 'beaver', 'ox', 'cougar'}, {'dolphin', 'beaver', 'ox', 'cougar'}, {'dolphin', 'beaver', 'ox', 'cougar'}]","{'dolphin': 1.25, 'beaver': 1.25, 'ox': 1.25, 'cougar': 1.25}","{'dolphin': 0.25, 'beaver': 0.25, 'ox': 0.25, 'cougar': 0.25}"
7,dolphin,2,Does the animal you have in mind live in water?,Yes.,"[{'dolphin', 'beaver'}, {'dolphin', 'beaver'}, {'dolphin', 'beaver'}, {'dolphin', 'beaver'}, {'dolphin', 'beaver'}]","{'dolphin': 2.5, 'beaver': 2.5}","{'dolphin': 0.5, 'beaver': 0.5}"
7,dolphin,3,Is the animal you are thinking of a dolphin?,Yes! That's correct.,"[{'dolphin'}, {'dolphin', 'ox', 'cougar', 'beaver'}, {'dolphin', 'ox', 'cougar', 'beaver'}, {'dolphin', 'ox', 'cougar', 'beaver'}, {'dolphin'}]","{'dolphin': 2.75, 'ox': 0.75, 'cougar': 0.75, 'beaver': 0.75}","{'dolphin': 0.55, 'ox': 0.15, 'cougar': 0.15, 'beaver': 0.15}"
8,deer,0,Is the item alive?,Yes.,"[{'deer', 'gorilla', 'fawn', 'elephant'}, {'deer', 'gorilla', 'fawn', 'elephant'}, {'deer', 'gorilla', 'fawn', 'elephant'}, {'deer', 'gorilla', 'fawn', 'elephant'}, {'deer', 'gorilla', 'fawn', 'elephant'}]","{'deer': 1.25, 'gorilla': 1.25, 'fawn': 1.25, 'elephant': 1.25}","{'deer': 0.25, 'gorilla': 0.25, 'fawn': 0.25, 'elephant': 0.25}"
8,deer,1,Is the item a mammal?,Yes.,"[{'deer', 'gorilla', 'fawn', 'elephant'}, {'deer', 'gorilla', 'elephant'}, {'deer', 'gorilla', 'fawn', 'elephant'}, {'deer', 'gorilla', 'fawn', 'elephant'}, {'deer', 'gorilla', 'fawn', 'elephant'}]","{'deer': 1.3333333333333333, 'gorilla': 1.3333333333333333, 'fawn': 1.0, 'elephant': 1.3333333333333333}","{'deer': 0.2667, 'gorilla': 0.2667, 'fawn': 0.2, 'elephant': 0.2667}"
8,deer,2,Is the item commonly found in the wild?,Yes.,"[{'deer', 'elephant'}, {'deer', 'gorilla', 'elephant'}, {'deer', 'elephant'}, {'deer', 'elephant'}, {'deer', 'elephant'}]","{'deer': 2.333333333333333, 'elephant': 2.333333333333333, 'gorilla': 0.3333333333333333}","{'deer': 0.4667, 'elephant': 0.4667, 'gorilla': 0.0667}"
8,deer,3,Is the item a deer?,Yes! That's correct.,"[{'deer'}, {'deer'}, {'deer'}, {'deer'}, {'deer'}]",{'deer': 5.0},{'deer': 1.0}
9,boots,0,Is the item you are thinking of an animal?,No.,"[{'boots', 'cape', 'trousers', 'swimsuit'}, {'boots', 'cape', 'trousers', 'swimsuit'}, {'boots', 'cape', 'trousers', 'swimsuit'}, {'boots', 'cape', 'trousers', 'swimsuit'}, {'boots', 'cape', 'trousers', 'swimsuit'}]","{'boots': 1.25, 'cape': 1.25, 'trousers': 1.25, 'swimsuit': 1.25}","{'boots': 0.25, 'cape': 0.25, 'trousers': 0.25, 'swimsuit': 0.25}"
9,boots,1,Is the item you are thinking of a type of clothing?,Yes.,"[{'boots', 'cape', 'trousers', 'swimsuit'}, {'boots', 'cape', 'trousers', 'swimsuit'}, {'boots', 'cape', 'trousers', 'swimsuit'}, {'boots', 'cape', 'trousers', 'swimsuit'}, {'boots', 'cape', 'trousers', 'swimsuit'}]","{'boots': 1.25, 'cape': 1.25, 'trousers': 1.25, 'swimsuit': 1.25}","{'boots': 0.25, 'cape': 0.25, 'trousers': 0.25, 'swimsuit': 0.25}"
9,boots,2,Is the item you are thinking of worn on the upper body?,No.,"[{'boots', 'trousers', 'swimsuit'}, {'boots', 'trousers', 'swimsuit'}, {'boots', 'trousers', 'swimsuit'}, {'boots', 'trousers', 'swimsuit'}, {'boots', 'trousers', 'swimsuit'}]","{'boots': 1.6666666666666665, 'trousers': 1.6666666666666665, 'swimsuit': 1.6666666666666665}","{'boots': 0.3333, 'trousers': 0.3333, 'swimsuit': 0.3333}"
9,boots,3,Is the item you are thinking of worn on the lower body?,Yes.,"[{'swimsuit', 'boots', 'cape', 'trousers'}, {'boots', 'trousers'}, {'trousers'}, {'trousers'}, {'swimsuit', 'boots', 'cape', 'trousers'}]","{'swimsuit': 0.5, 'boots': 1.0, 'cape': 0.5, 'trousers': 3.0}","{'swimsuit': 0.1, 'boots': 0.2, 'cape': 0.1, 'trousers': 0.6}"
9,boots,4,Is the item you are thinking of trousers?,No.,"[{'boots', 'cape', 'trousers', 'swimsuit'}, {'boots', 'cape', 'trousers', 'swimsuit'}, {'boots', 'swimsuit'}, {'swimsuit', 'boots', 'None', 'cape', 'trousers'}, {'boots', 'cape', 'trousers', 'swimsuit'}]","{'boots': 1.45, 'cape': 0.95, 'trousers': 0.95, 'swimsuit': 1.45, 'None': 0.2}","{'boots': 0.29, 'cape': 0.19, 'trousers': 0.19, 'swimsuit': 0.29, 'None': 0.04}"
9,boots,5,Is the item you are thinking of a cape?,No.,"[{'swimsuit', 'none', 'boots', 'cape', 'trousers'}, {'swimsuit', 'boots', 'cape', 'trousers'}, {'swimsuit'}, {'boots', 'cape', 'trousers', 'swimsuit'}, {'None'}]","{'swimsuit': 1.7, 'none': 0.2, 'boots': 0.7, 'cape': 0.7, 'trousers': 0.7, 'None': 1.0}","{'swimsuit': 0.34, 'none': 0.04, 'boots': 0.14, 'cape': 0.14, 'trousers': 0.14, 'None': 0.2}"
9,boots,6,Is the item you are thinking of boots?,Yes! That's correct.,"[{'boots'}, {'boots'}, {'boots', 'cape', 'trousers', 'swimsuit'}, {'boots'}, {'boots'}]","{'boots': 4.25, 'cape': 0.25, 'trousers': 0.25, 'swimsuit': 0.25}","{'boots': 0.85, 'cape': 0.05, 'trousers': 0.05, 'swimsuit': 0.05}"
10,tie,0,Is the item a living creature?,No.,"[{'belt', 'tie', 'blouse', 'scarf'}, {'belt', 'tie', 'blouse', 'scarf'}, {'belt', 'tie', 'blouse', 'scarf'}, {'belt', 'tie', 'blouse', 'scarf'}, {'belt', 'tie', 'blouse', 'scarf'}]","{'belt': 1.25, 'tie': 1.25, 'blouse': 1.25, 'scarf': 1.25}","{'belt': 0.25, 'tie': 0.25, 'blouse': 0.25, 'scarf': 0.25}"
10,tie,1,Is the item an accessory?,Yes.,"[{'belt', 'tie', 'scarf'}, {'belt', 'tie', 'scarf'}, {'belt', 'tie', 'scarf'}, {'belt', 'tie', 'scarf'}, {'belt', 'tie', 'scarf'}]","{'belt': 1.6666666666666665, 'tie': 1.6666666666666665, 'scarf': 1.6666666666666665}","{'belt': 0.3333, 'tie': 0.3333, 'scarf': 0.3333}"
10,tie,2,Is the item typically worn around the neck?,Yes.,"[{'tie', 'scarf'}, {'tie', 'scarf'}, {'tie', 'scarf'}, {'tie', 'scarf'}, {'tie', 'scarf'}]","{'tie': 2.5, 'scarf': 2.5}","{'tie': 0.5, 'scarf': 0.5}"
10,tie,3,Is the item a scarf?,No.,"[{'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}]",{'tie': 5.0},{'tie': 1.0}
10,tie,4,Is the item a tie?,Yes! That's correct.,"[{'tie'}, {'tie'}, {'tie'}, {'tie'}, {'tie'}]",{'tie': 5.0},{'tie': 1.0}
11,belt,0,Is your item an animal?,No.,"[{'belt', 'tie', 'pajamas', 'blouse'}, {'belt', 'tie', 'pajamas', 'blouse'}, {'belt', 'tie', 'pajamas', 'blouse'}, {'belt', 'tie', 'pajamas', 'blouse'}, {'belt', 'tie', 'pajamas', 'blouse'}]","{'belt': 1.25, 'tie': 1.25, 'pajamas': 1.25, 'blouse': 1.25}","{'belt': 0.25, 'tie': 0.25, 'pajamas': 0.25, 'blouse': 0.25}"
11,belt,1,Is your item a piece of clothing?,Yes.,"[{'tie', 'pajamas', 'blouse'}, {'belt', 'tie', 'pajamas', 'blouse'}, {'belt', 'tie', 'pajamas', 'blouse'}, {'belt', 'tie', 'pajamas', 'blouse'}, {'tie', 'pajamas', 'blouse'}]","{'tie': 1.4166666666666665, 'pajamas': 1.4166666666666665, 'blouse': 1.4166666666666665, 'belt': 0.75}","{'tie': 0.2833, 'pajamas': 0.2833, 'blouse': 0.2833, 'belt': 0.15}"
11,belt,2,Is your item worn on the upper body?,No.,"[{'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}]","{'belt': 2.5, 'pajamas': 2.5}","{'belt': 0.5, 'pajamas': 0.5}"
11,belt,3,Is your item worn on the lower body?,Yes.,"[{'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}]","{'belt': 2.5, 'pajamas': 2.5}","{'belt': 0.5, 'pajamas': 0.5}"
11,belt,4,Is your item designed to be worn specifically at night?,No.,"[{'belt'}, {'belt'}, {'belt'}, {'belt'}, {'belt'}]",{'belt': 5.0},{'belt': 1.0}
