dialogue_id,target,intra_dialogue_id,question,answer,candidates,candidates_scores,p_distribuition
2,zebra,0,Is your item a bird?,No.,"[{'otter', 'walrus', 'bear'}, {'otter', 'walrus', 'bear'}, {'otter', 'walrus', 'bear'}, {'otter', 'walrus', 'bear'}, {'otter', 'walrus', 'bear'}]","{'otter': 1.6666666666666665, 'walrus': 1.6666666666666665, 'bear': 1.6666666666666665}","{'otter': 0.3333, 'walrus': 0.3333, 'bear': 0.3333}"
2,zebra,1,Is your item a mammal?,Yes.,"[{'otter', 'walrus', 'bear'}, {'otter', 'walrus', 'bear', 'zebra'}, {'otter', 'walrus', 'bear'}, {'otter', 'walrus', 'bear'}, {'otter', 'walrus', 'bear'}]","{'otter': 1.583333333333333, 'walrus': 1.583333333333333, 'bear': 1.583333333333333, 'zebra': 0.25}","{'otter': 0.3167, 'walrus': 0.3167, 'bear': 0.3167, 'zebra': 0.05}"
2,zebra,2,Is your item a marine mammal?,No.,"[{'otter', 'walrus', 'bear'}, {'otter', 'bear'}, {'otter', 'bear'}, {'otter', 'bear'}, {'otter', 'bear'}]","{'otter': 2.333333333333333, 'walrus': 0.3333333333333333, 'bear': 2.333333333333333}","{'otter': 0.4667, 'walrus': 0.0667, 'bear': 0.4667}"
2,zebra,3,Is your item a bear?,No.,"[{'otter', 'walrus'}, {'otter', 'walrus'}, {'otter'}, {'otter'}, {'otter'}]","{'otter': 4.0, 'walrus': 1.0}","{'otter': 0.8, 'walrus': 0.2}"
2,zebra,4,Is your item an otter?,No.,"[{'walrus'}, {'walrus', 'zebra'}, {'walrus'}, {'walrus'}, {'walrus'}]","{'walrus': 4.5, 'zebra': 0.5}","{'walrus': 0.9, 'zebra': 0.1}"
2,zebra,5,Is your item a zebra?,Yes! That's correct.,"[{'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}, {'zebra'}]",{'zebra': 5.0},{'zebra': 1.0}
3,rooster,0,Is the item you have in mind an animal?,Yes.,"[{'platypus', 'beaver', 'deer', 'rooster', 'turkey', 'pig', 'peacock', 'budgie'}, {'platypus', 'beaver', 'deer', 'rooster', 'turkey', 'pig', 'peacock', 'budgie'}, {'platypus', 'beaver', 'deer', 'rooster', 'turkey', 'pig', 'peacock', 'budgie'}, {'platypus', 'beaver', 'deer', 'rooster', 'turkey', 'pig', 'peacock', 'budgie'}, {'platypus', 'beaver', 'deer', 'rooster', 'turkey', 'pig', 'peacock', 'budgie'}]","{'platypus': 0.625, 'beaver': 0.625, 'deer': 0.625, 'rooster': 0.625, 'turkey': 0.625, 'pig': 0.625, 'peacock': 0.625, 'budgie': 0.625}","{'platypus': 0.125, 'beaver': 0.125, 'deer': 0.125, 'rooster': 0.125, 'turkey': 0.125, 'pig': 0.125, 'peacock': 0.125, 'budgie': 0.125}"
3,rooster,1,Is the animal you are thinking of a bird?,Yes.,"[{'peacock', 'budgie', 'rooster', 'turkey'}, {'peacock', 'budgie', 'rooster', 'turkey'}, {'peacock', 'budgie', 'rooster', 'turkey'}, {'peacock', 'budgie', 'rooster', 'turkey'}, {'peacock', 'budgie', 'rooster', 'turkey'}]","{'peacock': 1.25, 'budgie': 1.25, 'rooster': 1.25, 'turkey': 1.25}","{'peacock': 0.25, 'budgie': 0.25, 'rooster': 0.25, 'turkey': 0.25}"
3,rooster,2,Is the bird you have in mind a peacock?,No.,"[{'budgie', 'rooster', 'turkey'}, {'platypus', 'budgie', 'rooster', 'turkey'}, {'platypus', 'budgie', 'rooster', 'turkey'}, {'budgie', 'rooster', 'turkey'}, {'budgie', 'turkey'}]","{'budgie': 1.6666666666666665, 'rooster': 1.1666666666666665, 'turkey': 1.6666666666666665, 'platypus': 0.5}","{'budgie': 0.3333, 'rooster': 0.2333, 'turkey': 0.3333, 'platypus': 0.1}"
3,rooster,3,Is the bird you have in mind a turkey?,No.,"[{'budgie', 'rooster'}, {'budgie', 'rooster'}, {'budgie', 'rooster'}, {'budgie', 'rooster'}, {'budgie', 'rooster'}]","{'budgie': 2.5, 'rooster': 2.5}","{'budgie': 0.5, 'rooster': 0.5}"
3,rooster,4,Is the bird you have in mind a budgie?,No.,"[{'rooster'}, {'rooster'}, {'rooster'}, {'rooster'}, {'rooster'}]",{'rooster': 5.0},{'rooster': 1.0}
3,rooster,5,Is the bird you have in mind a rooster?,Yes! That's correct.,"[{'rooster'}, {'rooster'}, {'rooster'}, {'rooster'}, {'rooster'}]",{'rooster': 5.0},{'rooster': 1.0}
4,owl,0,Is the item you are thinking of a bird?,Yes.,"[{'eagle', 'falcon', 'pigeon', 'owl'}, {'eagle', 'falcon', 'pigeon', 'owl'}, {'eagle', 'falcon', 'pigeon', 'owl'}, {'eagle', 'falcon', 'pigeon', 'owl'}, {'eagle', 'falcon', 'pigeon', 'owl'}]","{'eagle': 1.25, 'falcon': 1.25, 'pigeon': 1.25, 'owl': 1.25}","{'eagle': 0.25, 'falcon': 0.25, 'pigeon': 0.25, 'owl': 0.25}"
4,owl,1,Is the item you are thinking of an eagle?,No.,"[{'fawn', 'chimp', 'platypus', 'falcon', 'owl', 'beaver', 'pigeon'}, {'pigeon', 'falcon', 'fawn', 'owl'}, {'fawn', 'chimp', 'platypus', 'falcon', 'owl', 'beaver', 'pigeon'}, {'pigeon', 'falcon', 'fawn', 'owl'}, {'pigeon', 'falcon', 'fawn', 'owl'}]","{'fawn': 1.0357142857142856, 'chimp': 0.2857142857142857, 'platypus': 0.2857142857142857, 'falcon': 1.0357142857142856, 'owl': 1.0357142857142856, 'beaver': 0.2857142857142857, 'pigeon': 1.0357142857142856}","{'fawn': 0.2071, 'chimp': 0.0571, 'platypus': 0.0571, 'falcon': 0.2071, 'owl': 0.2071, 'beaver': 0.0571, 'pigeon': 0.2071}"
4,owl,2,Is the item you are thinking of a falcon?,No.,"[{'pigeon', 'owl'}, {'pigeon', 'owl'}, {'pigeon', 'owl'}, {'pigeon', 'owl'}, {'pigeon', 'owl'}]","{'pigeon': 2.5, 'owl': 2.5}","{'pigeon': 0.5, 'owl': 0.5}"
4,owl,3,Is the item you are thinking of a pigeon?,No.,"[{'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}]",{'owl': 5.0},{'owl': 1.0}
4,owl,4,Is the item you are thinking of an owl?,Yes! That's correct.,"[{'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}]",{'owl': 5.0},{'owl': 1.0}
5,falcon,0,Is the item you have in mind a bird?,Yes.,"[{'peacock', 'falcon', 'owl', 'parakeet'}, {'peacock', 'falcon', 'owl', 'parakeet'}, {'falcon', 'owl', 'parakeet', 'peacock'}, {'peacock', 'falcon', 'owl', 'parakeet'}, {'peacock', 'falcon', 'owl', 'parakeet'}]","{'peacock': 1.25, 'falcon': 1.25, 'owl': 1.25, 'parakeet': 1.25}","{'peacock': 0.25, 'falcon': 0.25, 'owl': 0.25, 'parakeet': 0.25}"
5,falcon,1,Is the item you have in mind an owl?,No.,"[{'falcon', 'cheetah', 'giraffe', 'hamster', 'parakeet', 'peacock', 'fawn'}, {'falcon', 'cheetah', 'giraffe', 'hamster', 'parakeet', 'peacock', 'fawn'}, {'peacock', 'falcon', 'parakeet'}, {'falcon', 'cheetah', 'giraffe', 'hamster', 'parakeet', 'peacock', 'fawn'}, {'falcon', 'cheetah', 'giraffe', 'hamster', 'parakeet', 'peacock', 'fawn'}]","{'falcon': 0.9047619047619047, 'cheetah': 0.5714285714285714, 'giraffe': 0.5714285714285714, 'hamster': 0.5714285714285714, 'parakeet': 0.9047619047619047, 'peacock': 0.9047619047619047, 'fawn': 0.5714285714285714}","{'falcon': 0.181, 'cheetah': 0.1143, 'giraffe': 0.1143, 'hamster': 0.1143, 'parakeet': 0.181, 'peacock': 0.181, 'fawn': 0.1143}"
5,falcon,2,Is the item you have in mind a falcon?,Yes! That's correct.,"[{'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}]",{'falcon': 5.0},{'falcon': 1.0}
6,hamster,0,Is the item an animal?,Yes.,"[{'chipmunk', 'hamster', 'bear', 'zebra'}, {'chipmunk', 'hamster', 'bear', 'zebra'}, {'hamster', 'bear', 'zebra'}, {'chipmunk', 'hamster', 'bear', 'zebra'}, {'chipmunk', 'hamster', 'bear', 'zebra'}]","{'chipmunk': 1.0, 'hamster': 1.3333333333333333, 'bear': 1.3333333333333333, 'zebra': 1.3333333333333333}","{'chipmunk': 0.2, 'hamster': 0.2667, 'bear': 0.2667, 'zebra': 0.2667}"
6,hamster,1,Is the animal a bear?,No.,"[{'chipmunk', 'hamster', 'zebra'}, {'chipmunk', 'hamster', 'zebra'}, {'chipmunk', 'hamster', 'zebra'}, {'chipmunk', 'hamster', 'zebra'}, {'chipmunk', 'hamster', 'zebra'}]","{'chipmunk': 1.6666666666666665, 'hamster': 1.6666666666666665, 'zebra': 1.6666666666666665}","{'chipmunk': 0.3333, 'hamster': 0.3333, 'zebra': 0.3333}"
6,hamster,2,Is the animal a chipmunk?,No.,"[{'hamster', 'zebra'}, {'hamster', 'zebra'}, {'hamster', 'zebra'}, {'hamster', 'zebra'}, {'hamster', 'zebra'}]","{'hamster': 2.5, 'zebra': 2.5}","{'hamster': 0.5, 'zebra': 0.5}"
6,hamster,3,Is the animal a hamster?,Yes! That's correct.,"[{'chipmunk', 'hamster', 'bear'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'leotards', 'bear', 'zebra', 'mittens', 'chipmunk', 'boots', 'hamster', 'gown'}, {'chipmunk', 'hamster'}]","{'chipmunk': 1.9583333333333333, 'hamster': 1.9583333333333333, 'bear': 0.4583333333333333, 'leotards': 0.125, 'zebra': 0.125, 'mittens': 0.125, 'boots': 0.125, 'gown': 0.125}","{'chipmunk': 0.3917, 'hamster': 0.3917, 'bear': 0.0917, 'leotards': 0.025, 'zebra': 0.025, 'mittens': 0.025, 'boots': 0.025, 'gown': 0.025}"
7,dolphin,0,Is the item you have in mind an animal?,Yes.,"[{'ox', 'cougar', 'beaver', 'dolphin'}, {'ox', 'cougar', 'beaver', 'dolphin'}, {'ox', 'cougar', 'beaver', 'dolphin'}, {'ox', 'cougar', 'beaver', 'dolphin'}, {'ox', 'cougar', 'beaver', 'dolphin'}]","{'ox': 1.25, 'cougar': 1.25, 'beaver': 1.25, 'dolphin': 1.25}","{'ox': 0.25, 'cougar': 0.25, 'beaver': 0.25, 'dolphin': 0.25}"
7,dolphin,1,Is the animal you are thinking of a mammal?,Yes.,"[{'ox', 'cougar', 'beaver', 'dolphin'}, {'ox', 'cougar', 'beaver', 'dolphin'}, {'ox', 'cougar', 'beaver', 'dolphin'}, {'ox', 'cougar', 'beaver', 'dolphin'}, {'ox', 'cougar', 'beaver', 'dolphin'}]","{'ox': 1.25, 'cougar': 1.25, 'beaver': 1.25, 'dolphin': 1.25}","{'ox': 0.25, 'cougar': 0.25, 'beaver': 0.25, 'dolphin': 0.25}"
7,dolphin,2,Does the animal you have in mind live in water?,Yes.,"[{'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}]","{'beaver': 2.5, 'dolphin': 2.5}","{'beaver': 0.5, 'dolphin': 0.5}"
7,dolphin,3,Is the animal you are thinking of a dolphin?,Yes! That's correct.,"[{'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}]",{'dolphin': 5.0},{'dolphin': 1.0}
8,deer,0,Is the item alive?,Yes.,"[{'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}]","{'gorilla': 1.25, 'fawn': 1.25, 'elephant': 1.25, 'deer': 1.25}","{'gorilla': 0.25, 'fawn': 0.25, 'elephant': 0.25, 'deer': 0.25}"
8,deer,1,Is the item a mammal?,Yes.,"[{'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}]","{'gorilla': 1.25, 'fawn': 1.25, 'elephant': 1.25, 'deer': 1.25}","{'gorilla': 0.25, 'fawn': 0.25, 'elephant': 0.25, 'deer': 0.25}"
8,deer,2,Is the item commonly found in the wild?,Yes.,"[{'fawn', 'deer'}, {'fawn', 'elephant', 'deer'}, {'fawn', 'elephant', 'deer'}, {'fawn', 'elephant', 'deer'}, {'fawn', 'deer'}]","{'fawn': 1.9999999999999998, 'deer': 1.9999999999999998, 'elephant': 1.0}","{'fawn': 0.4, 'deer': 0.4, 'elephant': 0.2}"
8,deer,3,Is the item a deer?,Yes! That's correct.,"[{'fawn', 'elephant', 'deer'}, {'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}]","{'fawn': 1.5, 'elephant': 1.5, 'deer': 1.5, 'gorilla': 0.5}","{'fawn': 0.3, 'elephant': 0.3, 'deer': 0.3, 'gorilla': 0.1}"
9,boots,0,Is the item you are thinking of an animal?,No.,"[{'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}]","{'trousers': 1.25, 'boots': 1.25, 'swimsuit': 1.25, 'cape': 1.25}","{'trousers': 0.25, 'boots': 0.25, 'swimsuit': 0.25, 'cape': 0.25}"
9,boots,1,Is the item you are thinking of a type of clothing?,Yes.,"[{'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}]","{'trousers': 1.25, 'boots': 1.25, 'swimsuit': 1.25, 'cape': 1.25}","{'trousers': 0.25, 'boots': 0.25, 'swimsuit': 0.25, 'cape': 0.25}"
9,boots,2,Is the item you are thinking of worn on the upper body?,No.,"[{'trousers'}, {'trousers', 'boots', 'swimsuit'}, {'trousers', 'boots', 'swimsuit'}, {'trousers', 'boots', 'swimsuit'}, {'trousers', 'boots', 'swimsuit'}]","{'trousers': 2.333333333333333, 'boots': 1.3333333333333333, 'swimsuit': 1.3333333333333333}","{'trousers': 0.4667, 'boots': 0.2667, 'swimsuit': 0.2667}"
9,boots,3,Is the item you are thinking of worn on the lower body?,Yes.,"[{'trousers'}, {'trousers'}, {'trousers'}, {'trousers'}, {'trousers'}]",{'trousers': 5.0},{'trousers': 1.0}
9,boots,4,Is the item you are thinking of trousers?,No.,"[{'boots', 'swimsuit', 'cape'}, {'trousers'}, {'boots', 'swimsuit', 'cape'}, {'boots', 'swimsuit', 'cape'}, {'boots', 'swimsuit', 'cape'}]","{'boots': 1.3333333333333333, 'swimsuit': 1.3333333333333333, 'cape': 1.3333333333333333, 'trousers': 1.0}","{'boots': 0.2667, 'swimsuit': 0.2667, 'cape': 0.2667, 'trousers': 0.2}"
9,boots,5,Is the item you are thinking of a cape?,No.,"[{'boots', 'swimsuit'}, {'boots', 'swimsuit'}, {'boots', 'swimsuit'}, {'boots', 'swimsuit'}, {'boots', 'swimsuit'}]","{'boots': 2.5, 'swimsuit': 2.5}","{'boots': 0.5, 'swimsuit': 0.5}"
9,boots,6,Is the item you are thinking of boots?,Yes! That's correct.,"[{'boots'}, {'boots'}, {'boots'}, {'boots'}, {'boots'}]",{'boots': 5.0},{'boots': 1.0}
10,tie,0,Is the item a living creature?,No.,"[{'belt', 'scarf', 'tie', 'blouse'}, {'belt', 'scarf', 'tie', 'blouse'}, {'belt', 'scarf', 'tie', 'blouse'}, {'belt', 'scarf', 'tie', 'blouse'}, {'belt', 'scarf', 'tie', 'blouse'}]","{'belt': 1.25, 'scarf': 1.25, 'tie': 1.25, 'blouse': 1.25}","{'belt': 0.25, 'scarf': 0.25, 'tie': 0.25, 'blouse': 0.25}"
10,tie,1,Is the item an accessory?,Yes.,"[{'belt', 'scarf', 'tie', 'blouse'}, {'belt', 'scarf', 'tie', 'blouse'}, {'belt', 'scarf', 'tie', 'blouse'}, {'belt', 'scarf', 'tie', 'blouse'}, {'belt', 'scarf', 'tie', 'blouse'}]","{'belt': 1.25, 'scarf': 1.25, 'tie': 1.25, 'blouse': 1.25}","{'belt': 0.25, 'scarf': 0.25, 'tie': 0.25, 'blouse': 0.25}"
10,tie,2,Is the item typically worn around the neck?,Yes.,"[{'belt', 'scarf', 'tie'}, {'belt', 'scarf', 'tie'}, {'belt', 'scarf', 'tie'}, {'belt', 'scarf', 'tie'}, {'belt', 'scarf', 'tie'}]","{'belt': 1.6666666666666665, 'scarf': 1.6666666666666665, 'tie': 1.6666666666666665}","{'belt': 0.3333, 'scarf': 0.3333, 'tie': 0.3333}"
10,tie,3,Is the item a scarf?,No.,"[{'belt', 'tie'}, {'belt', 'tie'}, {'belt', 'scarf', 'tie'}, {'belt', 'tie'}, {'belt', 'tie'}]","{'belt': 2.333333333333333, 'tie': 2.333333333333333, 'scarf': 0.3333333333333333}","{'belt': 0.4667, 'tie': 0.4667, 'scarf': 0.0667}"
10,tie,4,Is the item a tie?,Yes! That's correct.,"[{'tie'}, {'belt', 'tie'}, {'tie'}, {'otter', 'blouse', 'pig', 'belt', 'seal'}, {'belt', 'tie'}]","{'tie': 3.0, 'belt': 1.2, 'otter': 0.2, 'blouse': 0.2, 'pig': 0.2, 'seal': 0.2}","{'tie': 0.6, 'belt': 0.24, 'otter': 0.04, 'blouse': 0.04, 'pig': 0.04, 'seal': 0.04}"
11,belt,0,Is your item an animal?,No.,"[{'tie', 'belt', 'pajamas', 'blouse'}, {'tie', 'belt', 'pajamas', 'blouse'}, {'tie', 'belt', 'pajamas', 'blouse'}, {'tie', 'belt', 'pajamas', 'blouse'}, {'tie', 'belt', 'pajamas', 'blouse'}]","{'tie': 1.25, 'belt': 1.25, 'pajamas': 1.25, 'blouse': 1.25}","{'tie': 0.25, 'belt': 0.25, 'pajamas': 0.25, 'blouse': 0.25}"
11,belt,1,Is your item a piece of clothing?,Yes.,"[{'tie', 'belt', 'pajamas', 'blouse'}, {'tie', 'belt', 'pajamas', 'blouse'}, {'tie', 'belt', 'pajamas', 'blouse'}, {'tie', 'belt', 'pajamas', 'blouse'}, {'tie', 'belt', 'pajamas', 'blouse'}]","{'tie': 1.25, 'belt': 1.25, 'pajamas': 1.25, 'blouse': 1.25}","{'tie': 0.25, 'belt': 0.25, 'pajamas': 0.25, 'blouse': 0.25}"
11,belt,2,Is your item worn on the upper body?,No.,"[{'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}]","{'belt': 2.5, 'pajamas': 2.5}","{'belt': 0.5, 'pajamas': 0.5}"
11,belt,3,Is your item worn on the lower body?,Yes.,"[{'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}]","{'belt': 2.5, 'pajamas': 2.5}","{'belt': 0.5, 'pajamas': 0.5}"
11,belt,4,Is your item designed to be worn specifically at night?,No.,"[{'belt'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt', 'pajamas'}, {'belt'}]","{'belt': 3.5, 'pajamas': 1.5}","{'belt': 0.7, 'pajamas': 0.3}"
11,belt,5,Is your item designed to be worn around the waist?,"Yes! That's correct.   Congratulations, you guessed it right! My assigned item was ""belt"". Well done!","[{'belt'}, {'belt'}, {'belt'}, {'belt'}, {'belt'}]",{'belt': 5.0},{'belt': 1.0}
12,seal,0,Is the item an animal?,Yes.,"[{'hamster', 'seal', 'deer', 'chipmunk'}, {'hamster', 'seal', 'deer', 'chipmunk'}, {'hamster', 'seal', 'deer', 'chipmunk'}, {'hamster', 'seal', 'deer', 'chipmunk'}, {'hamster', 'seal', 'deer', 'chipmunk'}]","{'hamster': 1.25, 'seal': 1.25, 'deer': 1.25, 'chipmunk': 1.25}","{'hamster': 0.25, 'seal': 0.25, 'deer': 0.25, 'chipmunk': 0.25}"
12,seal,1,Is the animal a mammal?,Yes.,"[{'hamster', 'seal', 'deer', 'chipmunk'}, {'hamster', 'deer', 'chipmunk'}, {'hamster', 'deer', 'chipmunk'}, {'hamster', 'deer', 'chipmunk'}, {'hamster', 'deer', 'chipmunk'}]","{'hamster': 1.583333333333333, 'seal': 0.25, 'deer': 1.583333333333333, 'chipmunk': 1.583333333333333}","{'hamster': 0.3167, 'seal': 0.05, 'deer': 0.3167, 'chipmunk': 0.3167}"
12,seal,2,Is the animal a rodent?,No.,"[{'deer'}, {'deer'}, {'deer'}, {'deer'}, {'deer'}]",{'deer': 5.0},{'deer': 1.0}
12,seal,3,Is the animal a marine mammal?,Yes.,"[{'seal'}, {'seal'}, {'seal'}, {'seal'}, {'seal'}]",{'seal': 5.0},{'seal': 1.0}
12,seal,4,Is the animal a seal?,Yes! That's correct.,"[{'seal'}, {'seal'}, {'seal'}, {'seal'}, {'tomahawk', 'deer', 'seal', 'spear', 'rocket', 'chipmunk', 'hamster', 'shotgun'}]","{'seal': 4.125, 'tomahawk': 0.125, 'deer': 0.125, 'spear': 0.125, 'rocket': 0.125, 'chipmunk': 0.125, 'hamster': 0.125, 'shotgun': 0.125}","{'seal': 0.825, 'tomahawk': 0.025, 'deer': 0.025, 'spear': 0.025, 'rocket': 0.025, 'chipmunk': 0.025, 'hamster': 0.025, 'shotgun': 0.025}"
